ID,Source Type,Source Name,Source IP,User ID,Username,Domain,Action,Status,Auth Method,Client IP,Client Port,Server IP,Server Port,Session ID,User Agent,Timestamp,Created At,Is Encrypted,Retention Date,Details
e1b6b02b-8c7c-4b04-a7d0-1f7c8a109ce7,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:32:06.030968+00:00,2025-07-20 15:32:06.036283+00:00,True,2025-10-18 15:32:06.030988+00:00,ไม่สามารถถอดรหัสได้
27e48042-efa9-4cce-a5b1-bb0f01b1ddbd,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:27:24.966114+00:00,2025-07-20 15:27:24.967383+00:00,True,2025-10-18 15:27:24.966148+00:00,ไม่สามารถถอดรหัสได้
be25e463-a84a-4bba-aa0c-0d8d9014fea7,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:27:14.949709+00:00,2025-07-20 15:27:14.953076+00:00,True,2025-10-18 15:27:14.949791+00:00,ไม่สามารถถอดรหัสได้
09fee10a-f142-4d9b-a5fb-930a1ea2a218,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:22:41.520802+00:00,2025-07-20 15:22:41.523296+00:00,True,2025-10-18 15:22:41.520841+00:00,ไม่สามารถถอดรหัสได้
e27c2ff6-da78-4485-a756-4327070dfdca,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:21:39.616083+00:00,2025-07-20 15:21:39.618204+00:00,True,2025-10-18 15:21:39.616151+00:00,ไม่สามารถถอดรหัสได้
56bf854e-edde-4c06-be38-5ddc760fa271,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:21:08.364754+00:00,2025-07-20 15:21:08.371500+00:00,True,2025-10-18 15:21:08.364828+00:00,ไม่สามารถถอดรหัสได้
1e339c55-3c6f-49b4-8aed-6388fa491b47,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:14:33.188738+00:00,2025-07-20 15:14:33.191134+00:00,True,2025-10-18 15:14:33.188779+00:00,ไม่สามารถถอดรหัสได้
8fca0d25-d529-44ed-97cc-197de5342b5a,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:14:18.574482+00:00,2025-07-20 15:14:18.583741+00:00,True,2025-10-18 15:14:18.574522+00:00,ไม่สามารถถอดรหัสได้
ba92c9ca-ff62-4ca1-b0c4-82289a56f5e2,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:07:35.058414+00:00,2025-07-20 15:07:35.059880+00:00,True,2025-10-18 15:07:35.058432+00:00,ไม่สามารถถอดรหัสได้
76600a46-37b4-4303-9ef3-2df6f90e62d7,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:07:11.270246+00:00,2025-07-20 15:07:11.271085+00:00,True,2025-10-18 15:07:11.270261+00:00,ไม่สามารถถอดรหัสได้
678076cb-c36b-4369-a9d5-e0254518c7f1,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:06:24.055025+00:00,2025-07-20 15:06:24.056594+00:00,True,2025-10-18 15:06:24.055052+00:00,ไม่สามารถถอดรหัสได้
7316ef0a-64da-487f-b7fa-249c16706b60,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:05:52.414720+00:00,2025-07-20 15:05:52.416721+00:00,True,2025-10-18 15:05:52.414747+00:00,ไม่สามารถถอดรหัสได้
d4890b65-6bae-424d-b6c4-e76057dd4108,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 15:05:46.960528+00:00,2025-07-20 15:05:46.964321+00:00,True,2025-10-18 15:05:46.960625+00:00,ไม่สามารถถอดรหัสได้
5f7301dd-06d1-45d1-b862-96385d019172,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:59:52.883977+00:00,2025-07-20 14:59:52.885898+00:00,True,2025-10-18 14:59:52.883997+00:00,ไม่สามารถถอดรหัสได้
8267c6b3-d1db-4a76-94b8-9f489ba7e35c,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:59:47.034644+00:00,2025-07-20 14:59:47.035972+00:00,True,2025-10-18 14:59:47.034672+00:00,ไม่สามารถถอดรหัสได้
26336b68-2d54-46b8-91e3-2f7a3979040a,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:59:39.940004+00:00,2025-07-20 14:59:39.950482+00:00,True,2025-10-18 14:59:39.940099+00:00,ไม่สามารถถอดรหัสได้
6f5b15e2-80e2-4d4b-b584-a5ce0af36a8b,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:56:34.024925+00:00,2025-07-20 14:56:34.032852+00:00,True,2025-10-18 14:56:34.024987+00:00,ไม่สามารถถอดรหัสได้
c9d627d4-937c-4873-b152-dc1acc2c6d2c,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:54:17.565090+00:00,2025-07-20 14:54:17.566733+00:00,True,2025-10-18 14:54:17.565123+00:00,ไม่สามารถถอดรหัสได้
98689e4b-b5d3-4391-91b9-5c0583846887,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:53:45.944805+00:00,2025-07-20 14:53:45.945626+00:00,True,2025-10-18 14:53:45.944824+00:00,ไม่สามารถถอดรหัสได้
f249e2f5-2e79-41df-ae89-5d9dd1449ce1,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:52:29.411057+00:00,2025-07-20 14:52:29.414872+00:00,True,2025-10-18 14:52:29.411110+00:00,ไม่สามารถถอดรหัสได้
b532e133-994d-40cd-8e8a-0088c6461736,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:48:45.917101+00:00,2025-07-20 14:48:45.918992+00:00,True,2025-10-18 14:48:45.917131+00:00,ไม่สามารถถอดรหัสได้
3d4c6107-5a86-4177-83f8-17d3df4acb4a,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:48:28.214097+00:00,2025-07-20 14:48:28.215697+00:00,True,2025-10-18 14:48:28.214128+00:00,ไม่สามารถถอดรหัสได้
d06d245d-1afd-4243-8160-88e9865a0a3a,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:48:18.398457+00:00,2025-07-20 14:48:18.400106+00:00,True,2025-10-18 14:48:18.398486+00:00,ไม่สามารถถอดรหัสได้
8a29e75e-6a35-4cc7-98dd-84281d78ddb3,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:48:14.248855+00:00,2025-07-20 14:48:14.250524+00:00,True,2025-10-18 14:48:14.248883+00:00,ไม่สามารถถอดรหัสได้
6dbf14f8-62cc-4fc9-92c3-06d3d8f084e0,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:48:09.930576+00:00,2025-07-20 14:48:09.932432+00:00,True,2025-10-18 14:48:09.930604+00:00,ไม่สามารถถอดรหัสได้
bd6df3bd-03b0-4744-935a-570316642dc0,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:48:04.992879+00:00,2025-07-20 14:48:04.997650+00:00,True,2025-10-18 14:48:04.993017+00:00,ไม่สามารถถอดรหัสได้
d54f2cee-5b67-4fc3-96a2-f5861b56dcea,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:45:45.545080+00:00,2025-07-20 14:45:45.547793+00:00,True,2025-10-18 14:45:45.545171+00:00,ไม่สามารถถอดรหัสได้
d54e0d18-c962-4cc4-9448-c056d9da345d,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:45:28.664905+00:00,2025-07-20 14:45:28.666298+00:00,True,2025-10-18 14:45:28.664945+00:00,ไม่สามารถถอดรหัสได้
6358e536-de28-4365-b9b0-343cb38fabe1,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:45:05.710587+00:00,2025-07-20 14:45:05.712036+00:00,True,2025-10-18 14:45:05.710614+00:00,ไม่สามารถถอดรหัสได้
12eaa585-7a17-43d8-b16f-97d68e8a4788,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:45:05.176782+00:00,2025-07-20 14:45:05.177916+00:00,True,2025-10-18 14:45:05.176809+00:00,ไม่สามารถถอดรหัสได้
6400e11a-2698-45f9-9885-3f96f1f08b81,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:45:02.050122+00:00,2025-07-20 14:45:02.052129+00:00,True,2025-10-18 14:45:02.050196+00:00,ไม่สามารถถอดรหัสได้
8a849fc9-4c68-4f21-b614-de1506837740,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:44:34.140983+00:00,2025-07-20 14:44:34.142756+00:00,True,2025-10-18 14:44:34.141020+00:00,ไม่สามารถถอดรหัสได้
b6f4e72d-6cd3-40f6-a551-cf881147a7f3,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:44:25.062453+00:00,2025-07-20 14:44:25.071917+00:00,True,2025-10-18 14:44:25.062473+00:00,ไม่สามารถถอดรหัสได้
f4692c0a-4057-43b0-8a67-b6bb64828c33,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:42:49.124301+00:00,2025-07-20 14:42:49.127268+00:00,True,2025-10-18 14:42:49.124323+00:00,ไม่สามารถถอดรหัสได้
eeefd2a8-2a74-4ff8-b395-c586dbf8c33b,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:40:18.087471+00:00,2025-07-20 14:40:18.089411+00:00,True,2025-10-18 14:40:18.087508+00:00,ไม่สามารถถอดรหัสได้
f38cd277-fa1e-4490-8791-af0f73e85d3e,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:39:28.482731+00:00,2025-07-20 14:39:28.485722+00:00,True,2025-10-18 14:39:28.482769+00:00,ไม่สามารถถอดรหัสได้
559f7de6-f791-4f26-8ef3-e6d14e5aeee5,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:39:21.227312+00:00,2025-07-20 14:39:21.228392+00:00,True,2025-10-18 14:39:21.227329+00:00,ไม่สามารถถอดรหัสได้
30d5e8de-d0ce-453f-9a5e-8599605ae24c,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:39:09.436222+00:00,2025-07-20 14:39:09.438193+00:00,True,2025-10-18 14:39:09.436260+00:00,ไม่สามารถถอดรหัสได้
9d96261f-081a-497e-b6d5-6a009ac4b60a,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:39:02.654033+00:00,2025-07-20 14:39:02.660092+00:00,True,2025-10-18 14:39:02.654093+00:00,ไม่สามารถถอดรหัสได้
d0b3ab75-342b-4c90-8858-a742b4d1e15f,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,SUCCESS,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:38:23.370622+00:00,2025-07-20 14:38:23.371965+00:00,True,2025-10-18 14:38:23.370652+00:00,ไม่สามารถถอดรหัสได้
6f2d2adf-a7e8-4989-96de-230176ab2e8c,SYSTEM,Auth API,127.0.0.1,admin,admin,,LOGIN,FAILED,PASSWORD,127.0.0.1,,,,,,2025-07-20 14:38:15.439192+00:00,2025-07-20 14:38:15.449003+00:00,True,2025-10-18 14:38:15.439609+00:00,ไม่สามารถถอดรหัสได้
